StationId,StationName,City,State,Status,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,23-07-2019,41.09,,20.1,73,31.1,,1.07,50.11,48.39,1.07,6.18,4.31,102,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,24-07-2019,32.74,,7.12,37.66,14.08,,0.76,47.5,49.1,0.74,4.59,3.18,85,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,25-07-2019,28.02,,4.56,32.94,11.29,,0.65,48.65,55.26,0.71,4.19,2.89,83,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,26-07-2019,37.96,,13.16,45.64,19.8,,1.13,50.26,53.29,1.14,6.5,4.35,103,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,27-07-2019,24.6,,11.42,26.21,13.71,,1.05,48.63,55.79,1,6.23,4.39,108,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,28-07-2019,19.6,,8.07,24.2,11.16,,0.85,46.38,50.14,0.87,5.69,3.61,93,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,29-07-2019,21.78,,9.59,23.23,11.84,,1.02,47.08,46.57,0.97,6.41,4.38,90,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,30-07-2019,24.54,,7.3,20.1,9.63,,1.08,50.09,53.02,1.03,6.94,4.98,95,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,31-07-2019,27.05,,6.02,17.07,8.08,,1.04,48.48,60.18,1.02,6.3,4.4,94,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,01-08-2019,35.84,,7.17,16.74,8.69,,1.34,50.54,72.16,1.16,7.14,4.9,96,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,02-08-2019,37.57,,7.76,12.53,7.96,,1.37,51.84,79.81,1.22,7.75,5.68,102,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,03-08-2019,31.88,,6.91,13.6,7.71,,1.32,49.81,69.47,1.35,8.22,6.43,120,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,04-08-2019,31.26,,5.45,13.09,6.69,,1.11,49.05,55.96,1.03,6.69,4.8,101,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,05-08-2019,38.7,,31.73,41.05,36.34,,1.6,46.54,52.84,1.48,8.69,6.92,106,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,06-08-2019,35.82,,31.65,73.18,38.16,,2.22,47.05,57.34,1.36,8.53,7.13,145,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,07-08-2019,21.87,,16.8,46.8,22.31,,1.77,44.93,70.01,1.11,8.6,6.76,109,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,09-08-2019,23.56,,35.62,73.73,40.7,,2.12,47.81,55.99,1.13,7.72,5.5,112,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,10-08-2019,31.5,,27.48,79.95,37.37,,2.02,48.63,53.86,1.07,7.2,5.47,116,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,11-08-2019,36.64,,23.31,69.91,32.25,,2.14,46.88,52.47,1.19,7.49,4.95,116,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,12-08-2019,29.67,,14.42,56.68,23.43,,1.8,46.27,61.11,0.89,5.88,4.02,148,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,13-08-2019,18.34,,21.78,46.85,25.35,,1.91,50.74,47.51,1.09,7.34,5.33,121,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,14-08-2019,21.73,,25.79,44.17,30.15,,1.34,36.43,46.23,1.13,7.22,5.43,103,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,15-08-2019,29.84,,12.27,37.9,17.26,,1.14,47.15,47.99,1.1,6.89,4.96,90,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,16-08-2019,28.04,,12.3,28.46,14.84,,1.44,50.33,54.32,1.18,7.27,5.31,96,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,17-08-2019,39.24,,8.71,23.98,11.49,,1.51,51.44,55.98,1.4,8.63,6.86,100,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,18-08-2019,42.17,,9.99,13.31,9.51,,1.56,47.16,58.74,1.41,8.35,6.22,101,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,19-08-2019,28.88,,9.86,13.42,9.46,,1.65,49.93,58.24,1.44,8.68,6.9,122,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,20-08-2019,43.26,,11.44,19.48,11.99,,1.85,50.15,51.6,1.61,9.54,7.81,113,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,21-08-2019,41.19,,9.25,15.58,9.64,,1.6,50.55,57.35,1.48,8.94,7.16,107,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,22-08-2019,46.77,,10.61,14.76,10.26,,1.66,50.2,83.8,1.67,10.1,8.17,126,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,23-08-2019,34.23,,4.95,11.16,5.89,,0.98,49.91,43.71,1.2,7.27,5.61,86,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,24-08-2019,24.31,,32.29,26.56,31.8,,1.16,48.39,45.82,1.23,7.77,5.78,92,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,25-08-2019,25.84,,23.71,57.14,29.18,,1.17,49.99,50.92,1.16,7.54,5.38,93,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,26-08-2019,42.28,,35.98,81.22,42.86,,1.75,50.99,49.24,1.44,8.94,7.05,114,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,27-08-2019,34.9,,25.05,65.26,32.09,,1.38,51.05,44.39,1.26,8.18,6.19,108,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,28-08-2019,47.01,,11.78,43.94,18.53,,1.3,51.21,49.99,1.25,7.58,5.75,92,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,29-08-2019,47,,17.67,24.8,17.15,,1.89,49.11,67.37,1.49,8.92,7.89,107,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,30-08-2019,49.88,,12.05,20.29,12.56,,1.97,51.37,85.47,1.52,9.12,7.46,115,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,31-08-2019,52.66,,6.39,16.81,8.23,,1.25,55.2,97.86,1.24,7.4,5.44,144,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,01-09-2019,53.19,,4.94,9.02,5.33,,0.91,55.14,142.3,1.08,6,4.29,200,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,02-09-2019,46.19,,59.67,118.9,66.99,,2.61,55.33,82.8,1.77,11.83,9.48,87,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,03-09-2019,41.09,,30.6,84.38,40.43,,1.46,54.16,102.6,1.34,8.19,6.15,155,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,04-09-2019,36.88,,33.2,75.3,39.64,,1.25,57.88,91.09,1.21,7.85,6.07,135,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,05-09-2019,36.84,,39.71,76.49,45.22,,1.16,52.9,52.72,1.26,8.04,6.41,103,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,06-09-2019,37.17,,28.89,74.28,36.76,,1.26,38.81,64.06,1.17,7.48,5.45,138,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,07-09-2019,36.3,,23.48,63.46,30.69,,1.07,41.28,67.47,1.09,6.82,5.23,179,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,08-09-2019,33.21,,18.34,53.07,24.87,,0.83,47.75,80.95,0.91,5.88,3.84,160,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,09-09-2019,50.64,,27.76,65.89,33.91,,1.32,52.82,116.51,1.18,6.95,5.38,181,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,10-09-2019,50.89,,19.31,73.32,30.71,,1.32,55.74,,2,10.05,6.74,98,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,11-09-2019,53.94,,43.03,78.9,46.51,,1.67,43.62,,14.67,56.73,62.9,109,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,12-09-2019,31.61,,23.31,61.76,30.12,,1.01,46.06,,15.47,67.03,53.19,98,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,13-09-2019,35.74,,32.53,61.48,35.64,,0.8,45.57,,15.99,65.43,60.4,72,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,14-09-2019,42.49,,28.02,76.49,36.8,,1.89,46.24,,16.92,70.06,64.5,68,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,15-09-2019,52.05,,22.29,72.68,32.34,,1.25,45.51,,8.88,34.79,29.18,94,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,16-09-2019,52.86,,27.63,75.52,36.32,,1.47,46.72,,10.46,38.51,38.85,109,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,17-09-2019,43.77,,25.13,57.04,33.14,,1.35,48.27,,8.68,34.08,30.21,105,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,18-09-2019,28.09,,37.39,70.15,40.86,,2.61,55.29,,8.51,37.23,39.22,102,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,19-09-2019,40.15,,38.5,75.95,43.03,,2.04,53.62,,10.29,42.96,44.33,114,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,20-09-2019,46.77,,32.86,75.07,50.24,,1.53,52.74,,8.99,36.85,34.57,101,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,21-09-2019,47.3,,38.97,87.01,46.18,,1.66,48.44,,9.81,40.05,40.39,109,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,22-09-2019,36.47,,24.98,65.54,32.13,,1.19,46.92,,8.14,34.17,28.63,95,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,23-09-2019,50.3,,27.85,84.54,38.78,,1.58,49.13,,10.78,41.13,38.34,97,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,24-09-2019,47.28,,23.78,66.1,31.56,,1.16,49.37,,8.09,32.54,27.24,97,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,25-09-2019,27.46,,22,39.59,23.6,,0.79,46.43,,0,0,0,72,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,26-09-2019,29,,16.55,31.88,18.3,,0.77,46.68,,0,0,0,65,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,27-09-2019,28.33,,13.44,24.5,14.5,,0.89,46.41,,0,0,0,70,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,28-09-2019,20.58,,7.44,15.2,8.34,,0.54,47,,0,0,0,69,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,29-09-2019,20.74,,5.49,13.35,6.78,,0.47,47.79,,0,0,0,60,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,30-09-2019,27.64,,7.43,15,8.39,,0.88,49.61,,0,0,0,70,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,01-10-2019,31,,33.68,46.08,35.97,,1.24,54.38,,,,,87,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,02-10-2019,45.73,,18.73,63.18,27.73,,1.04,61.27,,,,,85,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,03-10-2019,50.6,,16.28,51.14,23.13,,1.17,58.14,,,,,94,Satisfactory
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,04-10-2019,47.01,,32.08,62.46,39.01,,1.5,54.38,,,,,105,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,05-10-2019,65.32,,28.39,85.02,39.17,,1.8,52.3,,,,,114,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,06-10-2019,66.62,,13.4,49.98,21.07,,1.39,48.63,,,,,119,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,10-10-2019,52.77,,14.19,45.07,32.02,,1.5,56.89,,,,,103,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,11-10-2019,59.78,,14.61,60.23,24.47,,1.49,57.73,41.63,,,,107,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,12-10-2019,63.01,,11.03,50.2,19.69,,1.71,58.81,45.64,,,,107,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,13-10-2019,75.29,,6.5,27.74,11.14,,1.09,59.63,28.21,,,,120,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,15-10-2019,89.38,,26.73,30.85,24.2,,2.93,57.14,36,,,,185,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,16-10-2019,107.92,,26.33,24.57,22.33,,3.29,58.25,31.98,,,,225,Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,17-10-2019,130.74,,16,24.34,16.01,,2.88,60.34,39.02,28.55,123.36,170.37,299,Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,18-10-2019,145,,48,36.81,43.66,,2.67,55.87,41.52,22.83,82.66,105.76,313,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,19-10-2019,126.19,,12.1,46.95,19.48,,0.96,73.04,70.63,15.27,56.29,59.13,314,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,20-10-2019,75.27,,7.45,21.08,9.97,,1.25,72.53,57.61,12.14,42.41,38.5,204,Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,21-10-2019,144.86,,5.12,14.51,6.67,,1.19,69.45,64.78,10.71,31.7,24.54,237,Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,22-10-2019,138.71,,4.61,26.61,13.23,,1.23,53.8,86.75,11.58,31.21,21.88,329,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,23-10-2019,144.21,,7.94,27.71,11.99,,1.59,51.61,68.19,16.28,50.96,46.74,308,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,24-10-2019,134.29,,9.14,18.27,10,,1.69,52.31,64.03,15.62,52.85,41.88,330,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,25-10-2019,56.25,,9.26,14.24,9.3,,0.96,51.41,60.76,11.29,45.26,41.68,163,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,26-10-2019,53.88,,7.07,12.5,7.47,,0.69,51.98,59.31,10.29,36.59,30.37,113,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,27-10-2019,136.29,,7.21,11.68,7.35,,0.87,72.29,60.14,11.56,29.44,21.36,160,Moderate
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,28-10-2019,268.5,,11.24,27.94,14.11,,1.59,62.87,67.57,16.1,46.61,40.25,408,Severe
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,29-10-2019,202.96,,18.22,26.12,17.68,,2.17,69.38,63.16,17.09,53.86,50.18,364,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,30-10-2019,191.01,,21.07,24.33,19.08,,2.29,60.47,61.18,18.94,69.14,73.39,364,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,31-10-2019,175.6,,15.18,22.88,15.13,,1.69,67.27,71.28,15.54,50.15,45.97,346,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,01-11-2019,241.85,,16.92,23.4,16.21,,2.95,68.51,63.67,14.52,43.35,39.44,356,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,02-11-2019,277.48,,20.09,19.97,17.36,,2.76,61.83,52.53,13.94,39.51,39.05,425,Severe
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,03-11-2019,271.56,,12.6,20.2,12.88,,2.2,66.6,72.26,11.08,28.82,19.9,419,Severe
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,04-11-2019,232.45,,11.56,20.68,12.37,,1.79,64.74,86.33,9.04,22.54,13.93,395,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,05-11-2019,248.06,,14.75,21.94,14.63,,2.11,64.97,68.85,9.93,29.16,24.93,416,Severe
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,06-11-2019,181.24,,14.68,23.49,14.99,,1.76,66.24,91.81,8.52,26.35,24.03,349,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,07-11-2019,181.71,,22.69,23.75,19.75,,2.43,64.57,78.19,10.99,37.79,43.15,346,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,08-11-2019,202,,28.08,20.49,22.23,,2.61,66.01,51.07,13.14,48.66,58.56,367,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,09-11-2019,126.4,,45.64,67.53,44.34,,1.62,57.23,43.33,10.17,38.1,41.3,328,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,10-11-2019,101.6,,49.57,99.05,55.73,,1.35,55.44,53.98,8.19,31.14,32.14,265,Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,11-11-2019,129.03,,25.06,95.33,39.18,,0.86,62.79,86.13,7.09,21.75,17.4,282,Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,12-11-2019,158.7,,67.77,121.62,72.61,,1.99,62.22,90.88,9.3,31.95,35.88,309,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,13-11-2019,233.2,,79.64,113.8,75.81,,1.95,72.33,77.64,12.3,41.17,46.92,358,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,14-11-2019,218.57,,77.88,107.39,74.46,,2.12,65.75,73.26,11.99,43.06,48.29,396,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,15-11-2019,157.47,,58.07,91.54,58.93,,1.79,57.33,77.31,9.58,32.12,30.48,349,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,16-11-2019,135.94,,47.3,83.98,49.82,,1.45,62.93,77.82,8,24.78,20.98,316,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,17-11-2019,153.46,,37.59,86.38,45.18,,1.47,50.06,111.09,5.11,14.66,10.36,319,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,18-11-2019,143.66,,38.84,79.08,43.74,,1.6,41.97,76.54,5.59,16.85,13.79,325,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,19-11-2019,140.54,,72.99,91.57,67.99,,2.02,37.05,77.39,6.24,21.14,21.42,311,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,20-11-2019,164.05,,82.15,78.77,75.24,,1.69,37.69,63.54,6.05,21.41,19.08,334,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,21-11-2019,179.12,,38.35,75.13,59.19,,2.55,15.09,56.33,2.32,8.08,8.63,332,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,22-11-2019,235.96,,81.71,44.73,89.3,,2.42,14.52,34.16,2.5,7.38,7.71,374,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,23-11-2019,257.38,,52.63,46.43,65.89,,1.71,16.08,59.98,2.25,5.79,5.16,403,Severe
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,24-11-2019,232.59,,28.59,64.29,56.45,,1.6,17.66,41.43,1.83,4.23,3.23,394,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,25-11-2019,264.9,,50.25,51.54,67.31,,2.4,14.41,13.49,2.62,7.7,7.43,400,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,26-11-2019,301.39,,35.16,42.23,50.29,,1.68,12.56,21.67,2.68,7.38,7.02,422,Severe
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,27-11-2019,287.55,,45.18,37.27,56.54,,1.63,16.41,18.66,2.69,7.67,7.95,435,Severe
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,28-11-2019,209.27,,94.66,56.21,106.91,,2.21,19.22,16.12,2.67,8.32,9.26,403,Severe
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,29-11-2019,241.26,,96.24,71.73,112.23,,1.89,14.84,31.69,5.77,19.04,17.3,378,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,30-11-2019,145.94,,26.18,67.59,57.23,,1.32,13.81,17.68,2.12,6.95,5.61,358,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,01-12-2019,140.88,,28.19,64.53,57.24,,1.27,11.14,17.9,1.87,5.53,3.88,315,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,02-12-2019,208.02,,68.77,79.12,98.01,,2.04,13.62,27.51,2.5,7.3,6.47,334,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,03-12-2019,216.25,,55.38,79.39,87.26,,2.15,13.35,34.16,2.54,7.18,6.9,375,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,04-12-2019,234.11,,95.41,78.46,119.3,,2.9,13.77,22.43,3.08,9.22,9.91,381,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,05-12-2019,271.84,,67.51,52.12,82.61,,3.13,17.1,22.44,3.48,10.62,11.82,404,Severe
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,06-12-2019,241.46,,34.33,17.67,37.31,,3.31,13.75,15.8,3.34,10.52,12.26,420,Severe
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,07-12-2019,153.67,,40.56,26.29,46.84,,1.79,11.9,13.23,2.63,7.93,8.81,345,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,08-12-2019,150.79,,40.99,45.43,57.49,,0.81,13.34,20.05,2.19,6.7,6.75,324,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,09-12-2019,211.92,,39.64,23.76,44.86,,2.55,12.3,20.21,2.87,8.62,9.04,348,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,10-12-2019,222.8,,30.79,25.21,38.43,,2.3,12.6,19.69,2.68,8.41,8.79,376,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,11-12-2019,262.2,,49.5,38.01,60.46,,2.91,12.47,18.71,2.92,9.08,9.78,397,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,12-12-2019,243.08,,22.68,24.43,31.44,,2.08,10.48,23.65,2.54,7.4,7.42,406,Severe
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,13-12-2019,153.66,,8.84,13.97,14.62,,1.06,13.99,20.57,1.74,4.69,4.1,361,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,14-12-2019,115.75,,10.06,10.64,13.84,,1.46,7.91,25.28,1.82,6.15,6.22,312,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,15-12-2019,172.06,,15.85,10.88,18.67,,1.74,6.41,14.8,2.08,6.44,5.64,322,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,16-12-2019,165.12,,10.9,9.47,13.89,,1.66,8.45,14.24,1.81,4.87,4.51,331,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,17-12-2019,147.88,,8.46,8.95,11.64,,1.2,9.23,42.24,1.77,4.89,4.3,340,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,18-12-2019,123.38,,8.53,9.09,11.77,,0.93,12.14,16.82,2.56,7.68,7.11,305,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,19-12-2019,196.64,,14.65,26.12,25.76,,1.42,11.67,10.94,3.14,7.4,5.33,310,Very Poor
BR007,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,Active,20-12-2019,229.94,,,,,,1.92,8.87,15.06,3.3,7.61,6.29,362,Very Poor
